Date,MSFT_MC,GE_MC,KO_MC,XOM_MC,CSCO_MC,AAPL_MC,NVDA_MC,MSFT,GE,KO,XOM,CSCO,AAPL,NVDA,SPY,QQQ
26/6/2020,1488856.824,56681.1562,187128.4163,184434.5748,195534.5371,1532750.886,225213,189.5435,31.7882,38.534,35.9687,40.9538,86.34,9.1278,283.7711,234.6118
29/6/2020,1504857.883,59480.2256,190521.3804,187394.3227,194858.9697,1568075.716,226320,191.5806,33.358,39.2327,36.5459,40.8123,88.33,9.1727,287.9418,237.1707
30/6/2020,1543305.925,59742.6384,191895.7457,189085.6072,196927.8949,1581165.408,233644.65,196.4753,33.5052,39.5157,36.8758,41.2456,89.067,9.4696,291.6302,241.8195
1/7/2020,1552330.219,58955.4001,192497.0304,184815.1138,194478.9631,1578174.717,234438,197.6242,33.0637,39.6396,36.0429,40.7327,88.899,9.5017,293.6731,244.6421
2/7/2020,1564160.385,59655.1674,192754.7239,186379.552,192663.3757,1578174.717,236461.35,199.1303,33.4561,39.6926,36.348,40.6703,88.899,9.5837,295.2903,246.3024
6/7/2020,1597830.86,61229.644,194257.9359,187690.2975,195998.9897,1620391.14,242045.55,203.4168,34.3391,40.0022,36.6037,41.3744,91.277,9.81,299.8488,252.3576
7/7/2020,1579251.431,59130.3419,194172.0381,182827.8545,192663.3757,1615363.311,242845.05,201.0515,33.1618,39.9845,35.6554,40.6703,90.994,9.8425,296.7562,250.6192
8/7/2020,1613983.588,60005.0511,193570.7533,182405.0334,193423.389,1652985.339,251313.6,205.4732,33.6523,39.8607,35.5729,40.8307,93.113,10.1857,299.026,253.9203
9/7/2020,1625282.914,57555.8654,188588.6793,174878.8174,197181.2326,1658880.035,258521.4,206.9117,32.2788,38.8347,34.1051,41.624,93.445,10.4778,297.3236,256.0591
10/7/2020,1620353.678,58518.0455,193914.3446,180333.2099,197012.3408,1662997.653,257789.55,206.2841,32.8184,39.9314,35.1689,41.5883,93.677,10.4481,300.3595,257.8074
13/7/2020,1570302.972,58605.5164,194343.8337,180375.492,193930.0646,1655325.88,247285.35,199.9123,32.8674,40.0199,35.1771,40.9377,93.245,10.0224,297.7587,252.5041
14/7/2020,1580009.776,60179.993,197006.6664,186337.2699,195323.4223,1682718.877,255274.2,201.148,33.7504,40.5682,36.3398,41.2318,94.788,10.3462,301.6173,254.2914
15/7/2020,1577658.909,62454.2369,199282.9588,188705.0682,195914.5438,1694291.552,251590.35,200.8487,35.0259,41.0369,36.8016,41.3566,95.44,10.1969,304.3884,254.809
16/7/2020,1546415.135,61666.9986,198209.2359,187225.1942,193296.7201,1673443.4,249314.85,196.8712,34.5844,40.8158,36.513,40.804,94.266,10.1047,303.3859,253.0706
17/7/2020,1538528.357,61841.9404,201086.8131,184011.7537,197392.3474,1670062.619,250956.9,195.8671,34.6825,41.4084,35.8863,41.6686,94.075,10.1712,304.2654,253.3636
20/7/2020,1604655.956,60092.522,198080.3892,179698.9782,198321.2526,1705257.419,258564.45,204.2857,33.7014,40.7893,35.0452,41.8646,96.058,10.4796,306.7244,260.5517
21/7/2020,1583043.152,61579.5277,202718.8719,188789.6324,198532.3674,1681721.98,254081.1,201.5342,34.5353,41.7445,36.8181,41.9092,94.732,10.2978,307.3769,257.8367
22/7/2020,1603159.25,61754.4695,208242.8788,184392.2927,198025.6919,1686446.405,256793.25,204.4305,34.6334,42.8765,35.9605,41.8022,94.998,10.4078,309.1266,258.7449
23/7/2020,1533430.34,61579.5277,207383.791,184772.8317,200179.0629,1609685.332,249191.85,195.5389,34.5353,42.6996,36.0347,42.2568,90.674,10.0997,305.4381,251.9865
24/7/2020,1524042.3,60005.0511,208285.8332,183631.2147,195914.5438,1605697.744,250784.7,194.3417,33.6523,42.8854,35.8121,41.3566,90.449,10.1642,303.471,249.5937
27/7/2020,1543348.35,58692.9873,208242.8788,186337.2699,199250.1578,1643753.205,256368.9,196.8036,32.9165,42.8765,36.3398,42.0607,92.593,10.3906,305.684,254.0472
28/7/2020,1529493.42,60267.4639,206954.2471,184138.6,195407.8682,1616750.298,251301.3,195.0368,33.7995,42.6112,35.911,41.2496,91.072,10.1852,303.7453,250.8145
29/7/2020,1544938.26,57684.1745,206266.9769,186168.1414,197223.4556,1647740.794,257451.3,197.0063,32.3278,42.4697,36.3068,41.6329,92.818,10.4344,307.481,253.7054
30/7/2020,1543726.9,54795.5891,204849.482,177035.2051,196083.4356,1648288.37,261104.4,196.8518,30.709,42.1778,34.5257,41.3922,93.941,10.5825,306.3839,255.0337
31/7/2020,1551444.528,53132.4642,202916.5345,177923.1295,198870.1511,1817315.475,261122.85,197.9235,29.7769,41.7798,34.6989,41.9805,103.775,10.5832,308.805,259.5849
3/8/2020,1638699.567,53482.5958,198878.8219,178641.9254,199123.4889,1863107.516,270852.15,209.0549,29.9731,40.9485,34.839,42.034,106.39,10.9776,310.9518,263.091
4/8/2020,1614104.695,53745.1945,200554.0431,183800.3431,201276.8599,1875549.61,276202.65,205.9173,30.1203,41.2934,35.845,42.4886,107.101,11.1944,312.1529,264.0677
5/8/2020,1611456.016,56021.0496,202830.6258,185408.0297,199841.2792,1882347.869,277654.05,205.5794,31.3958,41.7622,36.1584,42.1855,107.489,11.2533,314.0917,264.7221
6/8/2020,1637261.713,55408.3194,203947.4399,184520.1007,201699.0896,1948021.607,278853.3,208.8715,31.0524,41.9921,35.9852,42.5777,111.239,11.3019,316.1913,268.2282
7/8/2020,1607974.896,56021.0496,205321.9803,183674.454,200263.5089,1900305.531,275507.7,205.1353,31.3958,42.2751,35.8203,42.2746,108.71,11.1663,316.4183,265.1323
10/8/2020,1575963.724,58384.4376,204978.3452,188198.6636,201530.1977,1927926.127,274659,201.0515,32.7203,42.2044,36.7026,42.542,110.29,11.1319,317.364,263.9993
11/8/2020,1539109.254,58909.635,205880.3874,190143.651,199250.1578,1870589.875,266910,196.3498,33.0146,42.3901,37.0819,42.0607,107.01,10.8178,314.7443,258.9989
12/8/2020,1583077.318,58822.1021,208028.1068,186422.8057,203092.4473,1932757.593,281430.15,201.959,32.9655,42.8323,37.0735,42.8718,110.567,11.4063,319.1325,265.5132
13/8/2020,1579369.168,57771.7074,207813.3349,181856.3137,180376.4937,1966962.665,281497.8,201.4859,32.3769,42.7881,36.1654,38.0766,112.523,11.409,318.5556,266.1187
14/8/2020,1580882.698,58296.9047,208114.0156,182659.678,179447.5886,1965209.655,284474.4,201.679,32.6712,42.85,36.3251,37.8805,112.423,11.5297,318.5651,265.8061
17/8/2020,1591326.059,56633.7798,207083.1103,180291.8674,177716.4471,1960078.895,303490.2,203.0113,31.7391,42.6377,35.8543,37.5151,112.129,12.3004,319.577,268.8924
18/8/2020,1600482.919,56371.1812,207985.1525,179403.9384,177251.9946,1976411.817,301614.45,204.1795,31.592,42.8235,35.6777,37.417,113.064,12.2244,320.2674,271.4805
19/8/2020,1586936.821,55845.9838,203474.9416,177416.6688,176787.542,1978891.684,299578.18,202.9406,31.2976,41.8948,35.2825,37.319,113.206,12.1025,318.9339,269.6542
20/8/2020,1623866.967,54883.122,203389.0328,174710.5995,178645.3523,2022802.445,299639.88,207.6633,30.758,41.8771,34.7443,37.7112,115.718,12.105,319.927,273.3947
21/8/2020,1612061.428,55233.2536,203088.3521,173399.8471,178392.0145,2127042.402,313028.78,206.1536,30.9542,41.8152,34.4837,37.6577,121.681,12.6459,321.0619,275.2895
24/8/2020,1617131.756,58034.3061,206052.2049,178516.0094,178096.4538,2152482.425,313935.77,206.802,32.524,42.4255,35.5011,37.5953,123.136,12.6825,324.3152,277.0084
25/8/2020,1638169.831,57684.1745,205794.4786,172850.1768,177167.5486,2134824.056,314670,209.4924,32.3278,42.3724,34.3743,37.3992,122.126,12.7122,325.4501,279.1863
26/8/2020,1673586.447,56721.3127,206868.3383,169171.6139,178392.0145,2163855.611,315237.64,214.0216,31.7882,42.5935,33.6428,37.6577,123.787,12.7351,328.713,285.1439
27/8/2020,1714678.802,56721.3127,207169.0191,168029.9909,178560.9064,2137988.025,311665.21,219.2765,31.7882,42.6554,33.4158,37.6933,122.307,12.5908,329.4317,284.2551
28/8/2020,1732311.433,57859.2403,214041.7213,172046.8125,178180.8997,2134524.762,324486.47,221.5314,32.4259,44.0705,34.2146,37.6131,122.109,13.1087,331.5596,285.7006
31/8/2020,1706732.766,55495.8523,212753.0897,168875.6375,178265.3456,2206911.245,330082.66,218.2604,31.1014,43.8052,33.5839,37.6309,126.25,13.3348,330.3585,287.9957
1/9/2020,1719900.483,54182.8589,210991.9597,166719.2385,177463.1094,2294818.281,341102.28,219.9443,30.3656,43.4425,33.1551,37.4616,131.279,13.7841,333.4701,292.9181
2/9/2020,1753046.802,56371.1812,219883.5183,165704.4626,179109.8049,2247273.23,354071.62,224.1831,31.592,45.2733,32.9533,37.8092,128.559,14.3082,338.2934,295.6918
3/9/2020,1644450.983,55320.7865,216833.7566,165366.2039,173358.7659,2067354.552,321222.54,210.2957,31.0033,44.6454,32.886,36.499,118.266,12.9808,326.6512,280.7001
4/9/2020,1621369.641,56196.1154,219239.2024,165239.3569,172808.4206,2068722.755,311523.3,207.344,31.4939,45.1406,32.8608,36.3831,118.345,12.5888,323.9842,276.9595
8/9/2020,1533660.544,53745.1945,213955.8126,161433.9469,169337.0119,1929508.112,294012.84,196.1276,30.1203,44.0528,32.104,35.6522,110.381,11.8812,315.132,263.6477
